Otolith radius,59_,80_,81_,82_,83_,84_,85_,86_,87_,89_,90_,91_,92_,93_,94_,95_,96_,97_,98_,99_,100_,101_,102_,103_,104_,105_,106_,107_,108_,109_,110_,111_,112_,113_,114_,115_,116_,117_,118_,119_,120_,121_,122_,123_,142_,178_,181_,182_,183_,184_,185_,187_,188_,189_,190_,192_,194_
0,0.042910596,0.04144319,0.036248768,0.039813795,0.033766369,0.040105734,0.033830515,0.024057542,0.023383572,0.019141169,0.017421257,0.02068565,0.020553684,0.01887343,0.023541277,0.028068903,0.024748708,0.030484562,0.022666151,0.026947673,0.017665758,0.024197554,0.025382916,0.027546587,0.027165058,0.023699307,0.035232704,0.020259531,0.025190349,0.026599927,0.041964483,0.042120554,0.048304586,0.034957358,0.038284204,0.036383574,0.022521349,0.030060541,0.043009599,0.033617038,0.034312675,0.037516914,0.045638507,0.042761,0.051090625,0.070761546,0.069322142,0.072364907,0.062676424,0.098959028,0.102040385,0.080983532,0.088733987,0.063339818,0.023817866,0.092072611,0.112936678
2.2749995,0.0422355,0.041934589,0.036063499,0.038427855,0.034155551,0.040266212,0.033884493,0.023312797,0.023229446,0.019198535,0.016921955,0.020346681,0.020222264,0.018611548,0.023756418,0.027534439,0.025322232,0.030512348,0.022433539,0.026472832,0.017491893,0.024286136,0.025181866,0.028188812,0.027285647,0.024661057,0.035495191,0.020730563,0.025753858,0.02662834,0.042023282,0.041657977,0.046382913,0.035108091,0.037831958,0.03653521,0.022580668,0.02951274,0.043549651,0.033801895,0.034340614,0.038433832,0.044676661,0.042672484,0.051350837,0.071018247,0.068511966,0.072808791,0.061373254,0.097340144,0.097295513,0.076618241,0.087465515,0.057378925,0.02372303,0.088025318,0.112499995
4.549999,0.042227979,0.042264206,0.035973613,0.037941819,0.034771236,0.040948603,0.034440167,0.023008835,0.023127993,0.018893859,0.016591004,0.020188282,0.02000742,0.018409856,0.023699424,0.027227303,0.025800898,0.030530634,0.02267931,0.025297245,0.017376947,0.024455496,0.024814787,0.02896536,0.027365908,0.025389943,0.035784854,0.02119856,0.026510605,0.027039696,0.042136988,0.041920003,0.04462005,0.03514064,0.037608191,0.036636423,0.022814186,0.029079241,0.04392035,0.033925196,0.034369169,0.039243984,0.044052835,0.042940364,0.051524809,0.071189741,0.068889749,0.074292589,0.060518832,0.095847326,0.100732664,0.0732517,0.087005829,0.053491279,0.023660223,0.085129726,0.111403526
6.8249985,0.043348431,0.042500644,0.036007446,0.037725951,0.035820463,0.041445123,0.034569877,0.023729688,0.023525812,0.018969234,0.016778892,0.020086772,0.019787709,0.018134491,0.023659239,0.027012255,0.026204465,0.030543581,0.022736207,0.024502718,0.017224014,0.02423299,0.024611371,0.029940569,0.027338277,0.026046116,0.036375218,0.021627781,0.027217754,0.02750166,0.04221853,0.042443097,0.042869985,0.035099061,0.03734186,0.036796573,0.023001584,0.028771722,0.044340488,0.033758473,0.034409556,0.039630202,0.043615475,0.043535369,0.051649318,0.071946544,0.069492798,0.07536198,0.06000627,0.094371617,0.094492783,0.070519781,0.086683605,0.050755477,0.023615563,0.08301302,0.110628988
9.099998,0.044862566,0.042354932,0.035966691,0.03701003,0.036831891,0.041812742,0.034717866,0.024040472,0.023937658,0.018819692,0.016839872,0.019991778,0.019280362,0.017693638,0.024137023,0.02654611,0.026701575,0.030503303,0.02264811,0.023419893,0.016806646,0.023605457,0.024308318,0.031210513,0.027194967,0.02731946,0.037895478,0.022804572,0.028682693,0.028477272,0.04228341,0.042925872,0.040086358,0.034846686,0.036931296,0.037162615,0.023991915,0.028186418,0.045061588,0.033783955,0.034503273,0.040245743,0.042378024,0.044282527,0.052360918,0.072500814,0.069291567,0.076070597,0.058499362,0.09166614,0.084160319,0.066223566,0.085872747,0.045820445,0.023439178,0.079069917,0.108405156
11.3749975,0.04661645,0.041511187,0.03618636,0.036735294,0.03806722,0.041638313,0.034144273,0.025278627,0.024208902,0.018266772,0.017237401,0.02019406,0.019037212,0.017433747,0.024447273,0.026128336,0.027799396,0.030282243,0.022444358,0.02247205,0.016470788,0.023682143,0.024251887,0.03202319,0.026950024,0.028577761,0.039310335,0.024365769,0.029554563,0.029602865,0.042197769,0.043310921,0.037412134,0.034872691,0.036622221,0.037625199,0.024380697,0.027732389,0.045713902,0.033561863,0.034498416,0.041096127,0.041117616,0.044437391,0.052329459,0.071994245,0.069527586,0.07507268,0.057935476,0.089180057,0.09066951,0.063432642,0.084283422,0.041467784,0.022994007,0.076076539,0.103466136
13.649997,0.049301302,0.040579195,0.036585601,0.037194198,0.039400893,0.041366558,0.033834577,0.0266697,0.024786531,0.017459687,0.016924302,0.020767565,0.019136468,0.017396463,0.024221497,0.025528518,0.028689189,0.029617158,0.022044497,0.022088953,0.016244497,0.023929072,0.024449876,0.033131052,0.027329234,0.029739405,0.041079971,0.026010861,0.030483346,0.030796766,0.042100631,0.044015049,0.034978048,0.034228002,0.036543255,0.038252242,0.024776146,0.028289877,0.046752666,0.033620906,0.034608475,0.041424983,0.039358585,0.044842534,0.052216701,0.071662244,0.06977017,0.074018368,0.057923788,0.085685799,0.091191918,0.061419679,0.083951285,0.039582535,0.022665122,0.073876807,0.097644138
15.9249965,0.052585557,0.039334637,0.037012335,0.038043424,0.03842163,0.040017265,0.033803534,0.029033292,0.0253896,0.016898996,0.016520622,0.021130643,0.019425981,0.017520198,0.024001735,0.025425005,0.029429109,0.028796951,0.022029754,0.021621104,0.016159689,0.024962226,0.024861643,0.034258589,0.028058882,0.030929512,0.042810996,0.027860449,0.03113642,0.032148821,0.042002176,0.045092662,0.033453834,0.033148252,0.036498077,0.039069084,0.025814988,0.029587513,0.048161653,0.033680299,0.034337045,0.042425737,0.03797613,0.044919931,0.052293884,0.070540457,0.071095399,0.075148259,0.058131427,0.083252597,0.090854144,0.061307018,0.082937135,0.038151115,0.022266875,0.074792348,0.093010575
18.199996,0.055341214,0.037924867,0.037494479,0.039298964,0.037120208,0.038395617,0.033093005,0.031555601,0.026068932,0.016577746,0.016463116,0.021615656,0.019769777,0.017735304,0.023747416,0.025321853,0.029551392,0.027298686,0.022319489,0.021203507,0.016451989,0.025230241,0.025243385,0.034518473,0.028629132,0.031341299,0.044484046,0.029374103,0.031258368,0.033726137,0.041902377,0.0465185,0.032261249,0.031910595,0.036455365,0.039597151,0.026280544,0.031348614,0.04931912,0.033535705,0.033931007,0.042103817,0.036810863,0.044402889,0.052335281,0.069302933,0.072022387,0.07560492,0.058711648,0.080568736,0.093548922,0.063234637,0.082480129,0.039151579,0.021961839,0.077355649,0.087630015
20.4749955,0.057048603,0.036660141,0.037914964,0.039942005,0.035197273,0.036384411,0.032013776,0.034172075,0.02706159,0.016700783,0.016492028,0.021989319,0.02013105,0.017757063,0.023909032,0.025194092,0.029440729,0.025655103,0.022470309,0.021427691,0.01680139,0.025350407,0.025901444,0.034480769,0.029264466,0.031852932,0.045795696,0.030413832,0.030941676,0.034866291,0.043034656,0.047064093,0.031561652,0.030764648,0.036186866,0.040336483,0.026685873,0.033411292,0.050521545,0.03362582,0.033520442,0.041599112,0.035568801,0.043613768,0.052376785,0.068260485,0.072083385,0.074198664,0.059029422,0.078559395,0.093548922,0.06579049,0.081033656,0.040154233,0.021656575,0.080202784,0.083445994
22.749995,0.057286411,0.035480165,0.038257162,0.039696692,0.032808883,0.034470684,0.031350618,0.035641531,0.027313408,0.016580704,0.016115198,0.022074166,0.020564916,0.017905751,0.024231453,0.025543101,0.02866534,0.024578121,0.022737324,0.02169931,0.017276854,0.025925569,0.026482588,0.033982667,0.030019824,0.032597447,0.046107699,0.03106762,0.03008776,0.035877147,0.0449587,0.046150996,0.031267445,0.030165437,0.036233976,0.040875693,0.027072844,0.0356312,0.051349243,0.03408491,0.032944509,0.04188121,0.034299388,0.041677099,0.052253416,0.06640251,0.0725841,0.073828484,0.059260369,0.077474097,0.093548922,0.068908973,0.080652873,0.041199447,0.021528802,0.083376133,0.079438676
25.0249945,0.05645557,0.034936673,0.038562027,0.038937338,0.030706166,0.03364141,0.030831485,0.036980727,0.027169898,0.017263178,0.015615213,0.021910296,0.02083192,0.017854317,0.02414845,0.025909736,0.027376728,0.023562735,0.023055628,0.021985942,0.01792386,0.026631228,0.026861651,0.033490835,0.03085736,0.033114014,0.045285245,0.031059587,0.029183148,0.036314193,0.0471938,0.045288335,0.031440926,0.030357264,0.036497977,0.041200606,0.026689447,0.038073069,0.05162273,0.034154894,0.032301064,0.042049403,0.033406797,0.039495313,0.051356803,0.06520295,0.073479788,0.07442805,0.059179319,0.076742277,0.095789015,0.071682361,0.080232805,0.041254478,0.021573648,0.08654578,0.076225917
27.299994,0.055716147,0.035053629,0.038775183,0.038022648,0.029550697,0.03521092,0.030775911,0.037105804,0.026783949,0.018163621,0.015247709,0.021304183,0.020871225,0.017680132,0.024064058,0.026278533,0.026057725,0.023052689,0.023464389,0.022429921,0.018271881,0.026736367,0.026964625,0.033414612,0.031570527,0.03390942,0.044155596,0.030527855,0.028535645,0.036468808,0.049726004,0.04431791,0.03148126,0.029474785,0.036862846,0.041345838,0.026833734,0.040579317,0.051870026,0.034553043,0.031673075,0.041367021,0.033015151,0.037691201,0.050759219,0.06477358,0.075284,0.076608474,0.058658884,0.076358309,0.099512997,0.074003405,0.080346062,0.04034882,0.021831955,0.088969488,0.074600135
29.5749935,0.056186233,0.035250533,0.038934683,0.037540922,0.029383078,0.03691678,0.030859373,0.036268678,0.026373299,0.019605195,0.015095779,0.020397253,0.020879634,0.0172962,0.024315631,0.026747775,0.024847431,0.0229934,0.023425229,0.022549292,0.018535156,0.026867577,0.026405154,0.03302063,0.031345804,0.034331263,0.042774963,0.030456353,0.028437466,0.036629114,0.052302676,0.04354838,0.03109738,0.029053184,0.037019491,0.041311781,0.027295041,0.041581596,0.051868504,0.03492902,0.031092574,0.041518759,0.033547508,0.035781474,0.050853378,0.064341778,0.077131673,0.078690339,0.058634548,0.077574691,0.103024241,0.076539902,0.081623838,0.039310445,0.022213477,0.090926604,0.073991813
31.849993,0.057608545,0.035512922,0.039186165,0.036693953,0.031740663,0.039741799,0.031374844,0.035570857,0.026059779,0.020908081,0.015338977,0.019577387,0.020761319,0.016775361,0.024127739,0.02692666,0.023815959,0.023204169,0.0240755,0.022760304,0.018711565,0.026982875,0.025797483,0.032252747,0.030334817,0.034822702,0.041726759,0.030526465,0.029327301,0.036861821,0.055309433,0.042392088,0.030700528,0.029175462,0.03703397,0.039875971,0.027053498,0.041840937,0.051532879,0.035199991,0.030878565,0.041866258,0.034157189,0.034093302,0.049892773,0.063953549,0.077807707,0.07940212,0.058464075,0.078799491,0.103024241,0.077724394,0.083546153,0.0387393,0.022679654,0.090751218,0.072150207
34.1249925,0.060956475,0.035647948,0.03957451,0.035860512,0.034228519,0.042923381,0.032377473,0.035504613,0.025688655,0.021955861,0.015673594,0.018814257,0.020647721,0.016187251,0.024223731,0.027084718,0.023307216,0.024204958,0.023703851,0.022893633,0.017977817,0.027119635,0.025218392,0.031930972,0.029298653,0.035195236,0.042273733,0.031024396,0.030912178,0.036787607,0.058782783,0.041221016,0.031094951,0.029466516,0.037678461,0.038532386,0.027413571,0.041590322,0.05082594,0.035220713,0.03078259,0.042050365,0.035134329,0.032898266,0.048878685,0.064013529,0.0798807,0.079864533,0.058546505,0.080333737,0.102533595,0.077664841,0.084749178,0.038166984,0.022924693,0.088348825,0.070056184
36.399992,0.065522804,0.035400685,0.04010607,0.035272015,0.037229835,0.046077544,0.033409116,0.034885999,0.025037625,0.022814322,0.015933325,0.018266377,0.020573687,0.015931802,0.023887276,0.026973436,0.022996163,0.025612478,0.023082176,0.022922322,0.017321687,0.027283222,0.024509235,0.031584223,0.028436085,0.035572798,0.043222876,0.031916163,0.033029084,0.036745847,0.059939897,0.040567867,0.031298583,0.029759308,0.03852598,0.036736852,0.027745629,0.041239032,0.050672085,0.034804525,0.030687888,0.041761991,0.036260781,0.031727365,0.047943017,0.063607729,0.08108878,0.081528687,0.059500738,0.081281706,0.102533595,0.07760478,0.087186651,0.037670826,0.023119876,0.086011835,0.067608804
38.6749915,0.071237513,0.034895868,0.040644012,0.035273368,0.040051398,0.048903718,0.034596382,0.034433896,0.024569838,0.023409542,0.016182164,0.018042012,0.020569926,0.015970242,0.023389111,0.026390869,0.02323142,0.026575546,0.02269041,0.022761117,0.016645583,0.027008534,0.023759019,0.031085617,0.027589285,0.035252899,0.045085292,0.033183075,0.035708835,0.036887433,0.059917408,0.040702873,0.031678775,0.029605519,0.038935701,0.034623302,0.028427938,0.04116778,0.050969653,0.034240141,0.030769748,0.040694895,0.037496049,0.031214056,0.04802158,0.06264221,0.081188067,0.082062163,0.060516406,0.081250143,0.101902953,0.078372842,0.088620627,0.037170607,0.022913373,0.083566134,0.064862689
40.949991,0.078460155,0.034312562,0.041114525,0.034648328,0.041379851,0.05051361,0.035872553,0.03377978,0.024447445,0.02339811,0.016554151,0.017760887,0.020897249,0.016186211,0.023267078,0.025836118,0.023960102,0.027584723,0.022811045,0.021778584,0.01613408,0.026637016,0.023160282,0.030486978,0.027167553,0.034734416,0.047529366,0.034276879,0.03861329,0.037182222,0.06019741,0.040731634,0.032439249,0.028898817,0.039300869,0.032578544,0.029917524,0.042852066,0.051632052,0.033625467,0.031017824,0.040041226,0.038775045,0.031093819,0.04949316,0.061696571,0.080970798,0.082078949,0.062244802,0.080937827,0.096334172,0.077847882,0.09062739,0.036776324,0.022498971,0.081469263,0.062203555
43.2249905,0.084738092,0.033628759,0.041478433,0.033787124,0.040561491,0.049850605,0.036802619,0.0334776,0.025072577,0.023346521,0.016800624,0.017530814,0.021299935,0.016405478,0.022908384,0.025286634,0.024618562,0.028010423,0.022846869,0.020806714,0.016127486,0.026361706,0.022849416,0.029793545,0.027298872,0.033753529,0.049605758,0.03405544,0.041191236,0.037386257,0.060665312,0.041051561,0.033410362,0.02952664,0.039477536,0.030710105,0.031384828,0.04457325,0.052388019,0.032696506,0.031406729,0.039907219,0.038368879,0.031138492,0.050834889,0.060490358,0.079761641,0.081499923,0.063989474,0.080544027,0.096334172,0.077674352,0.091420163,0.036970144,0.022045516,0.079684796,0.060313167
45.49999,0.089361731,0.033039122,0.041650552,0.0327097,0.03881182,0.049517527,0.037136294,0.033624906,0.025726014,0.023059541,0.016941297,0.017508876,0.021677861,0.016731875,0.022711297,0.024640419,0.025248751,0.028003411,0.023331381,0.020375551,0.016195615,0.025813718,0.023224847,0.029153172,0.027931,0.033252206,0.051697466,0.033232885,0.043005617,0.037690152,0.061070766,0.041310693,0.034941872,0.030586608,0.039454815,0.029080142,0.03200713,0.046913751,0.052970215,0.032030543,0.031915621,0.039493569,0.037475504,0.03168912,0.05030004,0.060186068,0.079132105,0.0822842,0.065212566,0.079324761,0.091681449,0.077039449,0.090941705,0.036904298,0.021496467,0.07791741,0.058754566
47.7749895,0.091342362,0.033207066,0.041569954,0.031774071,0.036316197,0.049288085,0.037061785,0.033388265,0.026231348,0.023108703,0.016819947,0.017750421,0.021759469,0.016947791,0.0229278,0.024078273,0.025690449,0.027864334,0.023141857,0.02007313,0.016186314,0.025712492,0.023405353,0.028813476,0.029461101,0.033148852,0.054409464,0.032282122,0.043393702,0.038176713,0.060789737,0.041298686,0.036456785,0.031402742,0.039802467,0.028151465,0.033431789,0.049601271,0.054230129,0.031471466,0.032268288,0.038850895,0.036511651,0.032290543,0.051930558,0.061182101,0.079225148,0.082875327,0.066527366,0.078222495,0.086987418,0.075673542,0.090463247,0.035208411,0.021062014,0.076779478,0.058875043
50.049989,0.092147841,0.033601823,0.041253598,0.031121417,0.03421962,0.049054696,0.036461864,0.032452382,0.026217782,0.022677994,0.016748404,0.017966093,0.021618394,0.017363319,0.02251582,0.023433349,0.025561715,0.027322375,0.023672606,0.019850324,0.016662522,0.025430068,0.023542584,0.028439257,0.030762639,0.032765124,0.055075443,0.030842353,0.042769673,0.038681976,0.06004671,0.041262282,0.036745376,0.032244152,0.039757102,0.027438588,0.034840395,0.052460141,0.055112734,0.031103632,0.033050072,0.038239019,0.035299458,0.032661494,0.053672588,0.062666282,0.077760404,0.08362244,0.067358063,0.07694227,0.086987418,0.074874363,0.090552186,0.033351601,0.020908853,0.076899668,0.059607439
52.3249885,0.092951533,0.034608902,0.040750222,0.030932677,0.032431695,0.04904865,0.035871428,0.031394826,0.026182903,0.021961067,0.016681606,0.017914922,0.021189841,0.017679359,0.022278369,0.023027156,0.025092823,0.026686973,0.024275433,0.019668574,0.016911107,0.025344854,0.023722429,0.027927476,0.031618318,0.032058206,0.055443006,0.029973683,0.042328349,0.038939164,0.059766179,0.04099713,0.036694345,0.033031202,0.039742909,0.027102465,0.036114624,0.055144302,0.055778658,0.031002816,0.033838422,0.038296949,0.035035732,0.032979983,0.054275616,0.064446049,0.077219954,0.083988968,0.067519842,0.076539057,0.091681449,0.074205087,0.089637519,0.030167044,0.020817346,0.076795996,0.060661005
54.599988,0.092161774,0.035860282,0.040144326,0.031128306,0.030933124,0.049157738,0.034961963,0.030284587,0.026062472,0.021757352,0.016629191,0.017490598,0.020440131,0.017534232,0.021951231,0.022450969,0.023877103,0.026085028,0.024485652,0.019490543,0.016986064,0.025771287,0.024053383,0.027291642,0.0324229,0.031326847,0.055149045,0.029977999,0.042045888,0.03926384,0.060358149,0.040532136,0.036405529,0.033183443,0.039574772,0.027369808,0.036386869,0.056767529,0.056307869,0.031031392,0.034410354,0.038572402,0.035027142,0.033113946,0.053362319,0.06703992,0.077525746,0.083607366,0.067637367,0.076516501,0.09878132,0.072735138,0.088726136,0.02716663,0.02118521,0.076693217,0.06213146
56.8749875,0.091405149,0.037047401,0.039509155,0.032154279,0.030701487,0.048994533,0.033937959,0.029360166,0.026041067,0.021847568,0.016681713,0.017114692,0.019563236,0.017317862,0.021246435,0.022063692,0.022493236,0.025482502,0.024233398,0.019906126,0.016902173,0.026026406,0.024150957,0.027333521,0.032389881,0.030906842,0.05491791,0.030689604,0.041989875,0.039154671,0.060980327,0.040180412,0.035680392,0.033334522,0.039166023,0.027839602,0.035874356,0.056268811,0.056934832,0.031143065,0.034850856,0.039017589,0.034883898,0.032402113,0.051703084,0.069734808,0.077254799,0.083649025,0.067892684,0.074939008,0.103702323,0.072876927,0.087308065,0.024584269,0.021682384,0.076735713,0.063453809
59.149987,0.090013338,0.038226862,0.038916492,0.033554606,0.031277507,0.048832134,0.033038438,0.02848759,0.025486137,0.022199638,0.016690231,0.017017175,0.019114001,0.016975763,0.020681829,0.022058606,0.022184421,0.0250838,0.023981583,0.020329739,0.016505434,0.026220564,0.024027669,0.027466002,0.031781318,0.030666505,0.055430913,0.032711262,0.042105752,0.039280675,0.061260329,0.03933361,0.035031026,0.032755764,0.038797836,0.028192255,0.035188743,0.055591303,0.057507151,0.031827776,0.035078816,0.039772022,0.035885726,0.031515883,0.050224319,0.070972263,0.076523399,0.083443424,0.068180473,0.073317379,0.099074119,0.073280187,0.087303993,0.022144335,0.022236564,0.076910269,0.066017746
61.4249865,0.086905718,0.038635155,0.038462137,0.035016218,0.031977518,0.048018369,0.033175429,0.027794122,0.025072372,0.02234522,0.016765945,0.016830371,0.018875471,0.016667494,0.019793638,0.022233422,0.022119184,0.024973504,0.023792051,0.020396747,0.016324172,0.026835937,0.023074762,0.027329209,0.031037757,0.030256503,0.05669108,0.035132512,0.042571573,0.038965983,0.061913315,0.038505839,0.03444887,0.031479953,0.038636284,0.028548248,0.035257267,0.0551396,0.057706443,0.032281924,0.03504243,0.041131835,0.036653077,0.030376378,0.050388036,0.070317904,0.075268047,0.081297391,0.069066598,0.073286936,0.103702323,0.074269452,0.086686195,0.020541323,0.022520825,0.077085126,0.067232086
63.699986,0.084241007,0.037552721,0.038119108,0.036465562,0.032628129,0.047033055,0.033323079,0.027737726,0.025049746,0.02195616,0.016897318,0.016350132,0.01890171,0.016410391,0.018939925,0.022610307,0.022469039,0.024890626,0.023459802,0.020067339,0.016328372,0.027096722,0.022532721,0.02728374,0.029916054,0.029506691,0.05612364,0.037531914,0.043559064,0.038148603,0.063026482,0.038063441,0.033952964,0.03046147,0.038037518,0.029044621,0.034727209,0.054669435,0.0570456,0.032388702,0.034938821,0.042894229,0.036381801,0.029534706,0.04879302,0.068616797,0.074102242,0.079213912,0.069667437,0.072072245,0.103702323,0.075971522,0.086073324,0.0202049,0.022611234,0.077749268,0.067101517
65.9749855,0.081638791,0.036440908,0.03788035,0.037651641,0.032970954,0.046068995,0.033811742,0.027920819,0.025885971,0.022304518,0.016947059,0.015965413,0.019133009,0.015998497,0.018619464,0.023160259,0.023140007,0.024983333,0.023079521,0.019915775,0.016459902,0.027563595,0.022037515,0.027029193,0.029124347,0.029410545,0.055322235,0.03984402,0.04536845,0.037747156,0.06446862,0.037336309,0.033486725,0.029480109,0.037360305,0.029495986,0.034880152,0.054042591,0.056848801,0.032213756,0.034351107,0.044921984,0.035808198,0.029633981,0.047379571,0.065867722,0.073407747,0.076469667,0.070504425,0.071147456,0.102552818,0.078448304,0.086183818,0.019973883,0.022430172,0.079732059,0.06718556
68.249985,0.078714653,0.035026051,0.037704196,0.038105959,0.033328128,0.045215792,0.034325841,0.028515664,0.026819786,0.023042264,0.016855224,0.015609208,0.019640461,0.01547782,0.018303552,0.023412532,0.023914727,0.025064628,0.02279004,0.019762558,0.016778187,0.027650279,0.021641551,0.026857476,0.028783666,0.029579456,0.054336333,0.040832245,0.04644453,0.037609815,0.065687699,0.036193407,0.03334068,0.028607127,0.036814575,0.029810507,0.03525883,0.053455479,0.055875089,0.031643412,0.033902037,0.046725361,0.034398556,0.029864153,0.047108334,0.063178582,0.073363718,0.073905674,0.069178173,0.0697313,0.102552818,0.081061718,0.086716644,0.021444447,0.022234973,0.082084135,0.067034091
70.5249845,0.076938502,0.033811914,0.037639132,0.038214738,0.033774918,0.045994314,0.03458007,0.029132871,0.027860864,0.023546267,0.016688682,0.015758173,0.020451324,0.015082088,0.018096501,0.023858557,0.025434352,0.02523442,0.0227886,0.020186921,0.017317462,0.027422189,0.021165631,0.027000123,0.028488557,0.030120031,0.053438884,0.039671242,0.047354489,0.037179032,0.065685793,0.03520649,0.033194049,0.028423905,0.036747195,0.029822179,0.036408403,0.053518622,0.054437868,0.031071579,0.033606491,0.048453,0.032795226,0.030078105,0.047376347,0.060599509,0.072187576,0.072788156,0.067421787,0.06933776,0.103195403,0.084125167,0.08752625,0.023019982,0.021766313,0.084614263,0.068320255
72.799984,0.074510999,0.033176408,0.037566403,0.037765723,0.034245998,0.047052492,0.03482614,0.030225983,0.028663787,0.023741776,0.01632586,0.01612146,0.021121391,0.014749841,0.018052975,0.024111097,0.026479579,0.025415619,0.022898648,0.020624057,0.017713075,0.027326097,0.020866531,0.026545169,0.028634173,0.030770772,0.052515442,0.03759011,0.04764842,0.037147986,0.065299378,0.034271361,0.032834755,0.027938607,0.036814835,0.029719611,0.037583171,0.053270892,0.052625493,0.030547605,0.033507377,0.04972376,0.031211488,0.031132171,0.04755085,0.058123881,0.071703748,0.071583985,0.065215649,0.070391927,0.111633986,0.086563797,0.087604733,0.02416409,0.021366816,0.086160999,0.070805748
75.0749835,0.071201122,0.033167772,0.037453348,0.037261877,0.034701555,0.047312001,0.035163035,0.03116813,0.02937961,0.023553796,0.016011595,0.01638209,0.021166274,0.01461212,0.018251714,0.023874967,0.025488738,0.02577894,0.023008211,0.020613376,0.01804918,0.026805004,0.020896023,0.026044343,0.029059511,0.031645163,0.051642079,0.035667002,0.048344805,0.036920858,0.064578488,0.033714942,0.032303367,0.027781975,0.036970776,0.029746661,0.038946474,0.053186645,0.050914302,0.029740004,0.03360881,0.050202964,0.030601841,0.032476301,0.04744438,0.057499446,0.071827569,0.070847031,0.063373349,0.071997193,0.114653737,0.089064144,0.086442055,0.024441384,0.020842206,0.087206044,0.071012104
77.349983,0.06985976,0.033932031,0.037347461,0.036767401,0.034848319,0.048330581,0.035092042,0.03172535,0.029812573,0.023460736,0.015697515,0.016518658,0.02069844,0.014306099,0.018652113,0.023692809,0.024304786,0.026105474,0.023061425,0.02030382,0.01796716,0.025898396,0.021516436,0.025704262,0.029603428,0.032786583,0.050282047,0.03373515,0.046666068,0.037045456,0.063468942,0.032629406,0.03141732,0.028189106,0.037239578,0.029773983,0.04024474,0.052386609,0.049650148,0.028949056,0.033687228,0.049912202,0.030408245,0.033847621,0.047011643,0.058041651,0.071952096,0.06963471,0.060487384,0.070973955,0.115022857,0.090133078,0.085476801,0.023788567,0.020595556,0.088121233,0.072733038
79.6249825,0.068978422,0.035381161,0.037322558,0.036611491,0.035263888,0.048899366,0.03500721,0.031579487,0.029670323,0.023708458,0.015413551,0.016736965,0.020196964,0.014074763,0.01906004,0.023560534,0.02297445,0.026292928,0.023252385,0.020092511,0.017451475,0.024792848,0.021915574,0.025300948,0.030151952,0.03417175,0.05036115,0.032127153,0.044916871,0.037532858,0.062204588,0.031482326,0.030654829,0.028222615,0.037692757,0.029653881,0.041680504,0.051799879,0.049108466,0.028478913,0.033878161,0.049188036,0.031273959,0.03490914,0.047026602,0.058788171,0.073501075,0.068303108,0.058452408,0.072012042,0.115022857,0.091105031,0.084520936,0.0225441,0.020294621,0.08732753,0.0749226
81.899982,0.068355461,0.036605054,0.037378861,0.036468526,0.035661259,0.049651768,0.034921457,0.031099527,0.029207488,0.023532076,0.015389298,0.016936696,0.01969593,0.013881767,0.019299279,0.023453447,0.021914893,0.026609875,0.023543679,0.019726443,0.016812746,0.023756159,0.022384857,0.025107223,0.030146595,0.035268685,0.05181057,0.031413927,0.042731217,0.037585754,0.060846405,0.030692618,0.030351407,0.028410675,0.038284289,0.029578566,0.04245082,0.051432802,0.048564577,0.028242552,0.034228226,0.048289696,0.032444418,0.035016622,0.046907731,0.060373933,0.076480281,0.067832443,0.057774806,0.073614786,0.11918936,0.091067042,0.082306417,0.02144144,0.020069509,0.085002872,0.078545228
84.1749815,0.068084855,0.037555944,0.037467687,0.036371436,0.035575731,0.049335324,0.034808602,0.030595247,0.028605743,0.022993652,0.015511681,0.017354242,0.01917189,0.013998675,0.019572613,0.023779456,0.021320482,0.026969488,0.023747748,0.019526996,0.016016589,0.022911186,0.022882583,0.024813756,0.029448538,0.036382633,0.053669977,0.03181566,0.040130137,0.037659351,0.059523012,0.030777376,0.030000017,0.028604953,0.038696244,0.029398749,0.043666505,0.050877736,0.048671815,0.028489535,0.034336192,0.048069004,0.03345046,0.034941294,0.047190719,0.062747535,0.07820599,0.068109873,0.058940128,0.074656799,0.11918936,0.0909416,0.079940833,0.019933809,0.019848912,0.082507448,0.079748023
86.449981,0.06784155,0.037943362,0.037493712,0.03575788,0.035343873,0.047120228,0.034884829,0.030422772,0.028014466,0.022317949,0.015735178,0.017552096,0.018748017,0.014192695,0.019773862,0.024112585,0.02086691,0.027092753,0.023832368,0.018896917,0.015223634,0.022264132,0.023415395,0.024459243,0.02954407,0.037409934,0.055652847,0.032818463,0.037800144,0.03778342,0.058852095,0.031089667,0.029430927,0.028547805,0.038944713,0.029377783,0.044801381,0.050799438,0.049311427,0.028640443,0.034665489,0.048099219,0.03427764,0.035052942,0.047976777,0.065216866,0.080582913,0.066936194,0.060476317,0.074687735,0.115022857,0.090012806,0.077394094,0.018895338,0.019632697,0.079970647,0.078783731
